"titulo";"url_noticia";"tag";"texto";"url_imagen";"periodista";"tiempo";"fecha_captura"
"   The Dark Knight: a 15 años del Everest de las cintas de superhéroes";"/culto/2023/07/07/the-dark-knight-a-15-anos-del-everest-de-las-cintas-de-superheroes/";"LT Sábado ";"El 17 de julio de 2008 llegó a cines chilenos el recordado filme de Christopher Nolan, un thriller excepcional que, pese a la creciente debilidad de Hollywood por las películas con el mismo origen, en años posteriores no ha sido igualado. En octubre volverá a la pantalla local, a raíz de los 100 años que celebra su estudio.";"https://www.latercera.com/resizer/DHKBviM2uhyrCCWMQwPRS7e6GvA=/375x250/smart/filters:focal(697x293:707x283)/cloudfront-us-east-1.images.arcpublishing.com/copesa/N5LT6UPTE5AYLNVZ6AAREUF5YQ.jpg";"Gonzalo Valdivia";" Hace 14 horas ";"2023-07-08"
"   Lautaro Carmona: “Aquí hizo crisis el modelo del Estado que externaliza una cantidad inimaginable  de funciones”";"/la-tercera-sabado/noticia/lautaro-carmona-aqui-hizo-crisis-el-modelo-del-estado-que-externaliza-una-cantidad-inimaginable-de-funciones/LQG7CSVNOZFABKUAB7VVWCWXFY/";"LT Sábado ";"El secretario general del Partido Comunista dice que en la crisis de las fundaciones hay responsabilidades personales, pero que “este es un tema que para mí supera a quien le tocó gobernar”. El exdiputado afirma que es el Estado subsidiario el que hizo crisis. Adicionalmente, niega la participación de su tienda en la salida del asesor presidencial por los 50 años del Golpe, Patricio Fernández. Pero reconoce que solidariza con el sentimiento de las agrupaciones de derechos humanos.";"https://www.latercera.com/resizer/1tZW1z2DmSmCSpGs_jovdF-SypM=/375x250/smart/filters:focal(2753x953:2763x943)/cloudfront-us-east-1.images.arcpublishing.com/copesa/DUSOPS575FERTGL5WE75SJF6AM.jpg";"Andrés Gómez";" Hace 14 horas ";"2023-07-08"
"   La rebelión de las “banlieues” que puso en jaque a Macron";"/la-tercera-sabado/noticia/la-rebelion-de-las-banlieues-que-puso-en-jaque-a-macron/O3VZWLNTEBARFBHE2O45QV7Q4M/";"LT Sábado ";"Los desmanes por la muerte de Nahel, la semana pasada, alteraron todas las esquinas de Francia, con jóvenes enfrentándose a la policía, incendios en alcaldías y saqueos en comercios. Otro episodio de efervescencia social para la administración de Emmanuel Macron, que ya se acostumbra a ver a los franceses en la cale, sea con pancartas o con piedras. ""Pone una tapa encima de la olla, sin bajar la temperatura de lo que lo hace explotar"", advierten.";"https://www.latercera.com/resizer/k-fJZDq6dQk-KmDOwZvJyYAp3IQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/SUMHLTPM55GEDDSRAVVWILOXPY.jpg";"Bastián Díaz";" Hace 14 horas ";"2023-07-08"
"   Cómo los 50 años se convirtieron es una espina para el gobierno";"/la-tercera-sabado/noticia/como-los-50-anos-se-convirtieron-es-una-espina-para-el-gobierno/QXDETWVPEZATRAFCZCG2C4T2U4/";"LT Sábado ";"La conmemoración del Golpe de Estado de 1973 adquirió un sabor amargo para el Ejecutivo tras la salida de Fernández. Sin embargo, según advierten los partidos, las cosas venían mal desde antes. A estas alturas, algunos abandonan la idea de alcanzar una suerte de relato común";"https://www.latercera.com/resizer/2TGpH2rj5pWuqSdx4oewb21V9oo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ADR3LQUSGNEH3NSYM3R4PDXAPQ.jpg";"Cristóbal Fuentes";" Hace 14 horas ";"2023-07-08"
"   Las frenéticas 24 horas de Javier Milei en Chile";"/la-tercera-sabado/noticia/las-freneticas-24-horas-de-javier-milei-en-chile/LSTYM6RYAFD6TNNSOYVEZHYIN4/";"Javier Milei ";"El postulante presidencial argentino se reunió con José Antonio Kast, dio dos charlas y se enfrentó con la Cancillería chilena por sus dichos sobre el Presidente Boric, en medio de una tormenta política en su país por acusaciones de supuesta venta de candidaturas.";"https://www.latercera.com/resizer/3ugnFavCAlXnYR1fp7YIjhM-b2I=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/QCFS3JAGQNCHNCT6KW6ZXTG6RI.jpg";"José Ignacio Araya";" Hace 14 horas ";"2023-07-08"
"   Los números lo dicen: este es el peor torneo largo de los últimos 28 años";"/el-deportivo/noticia/los-numeros-lo-dicen-este-es-el-peor-torneo-largo-de-los-ultimos-28-anos/X3OGS5UKQRGXVEMVSKEJ2GVEAA/";"LT Sábado ";"Desde que los triunfos dan tres puntos, en 1995, nunca el rendimiento promedio de los cinco primeros puestos había sido tan malo. Promedian el 58% después de una rueda, la peor marca en 13 campeonatos. No avanzar a la segunda en la Libertadores y el octavo puesto entre las 10 ligas sudamericanas, completan la ecuación.";"https://www.latercera.com/resizer/51Ps7fbbupiXlWBWB9aJL56ELQ8=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/EYSETAZKIBE7TNRM4AXBM2ZIYE.jpg";"Rodrigo Fuentealba y Luis Segundo Navarrete";" Hace 14 horas ";"2023-07-08"
"   Eugenio Campos y “caso convenios”: “Es un hecho que hay conductas que pueden revestir carácter de delito”";"/la-tercera-sabado/noticia/eugenio-campos-y-caso-convenios-es-un-hecho-que-hay-conductas-que-pueden-revestir-caracter-de-delito/MLI2YVAOT5DVFHT2FPDP4J26LE/";"LT Sábado ";"El director de la Unidad Especializada en Anticorrupción de la Fiscalía Nacional analiza cómo se está trabajando en la coordinación de una causa que se expandió a nueve regiones del país. Revela que el CDE ya solicitó algunos antecedentes y advierte que “una de las figuras que podemos tener en vista podría ser temas de fraude al Fisco”";"https://www.latercera.com/resizer/lGSVFKDzLTT4eeWga0BRHq9V6Cg=/375x250/smart/filters:focal(2815x1499:2825x1489)/cloudfront-us-east-1.images.arcpublishing.com/copesa/IKHZ7MSZOZAB7K477M3ENFGQ24.JPG";"Víctor Rivera";" Hace 14 horas ";"2023-07-08"
"   Francisco Cox: “En la acusación se usaron puros términos vagos, amplios y diría que políticos”";"/la-tercera-sabado/noticia/francisco-cox-en-la-acusacion-se-usaron-puros-terminos-vagos-amplios-y-diria-que-politicos/IY56BPIJQFDL3FTADXZJEWNMZI/";"LT Sábado ";"El abogado del ministro de Educación, Marco Antonio Ávila, sostiene que en la comisión revisora de la acusación constitucional ha quedado en evidencia la debilidad de los argumentos de los parlamentarios acusadores y dice tener confianza en que la Cámara la va a rechazar.";"https://www.latercera.com/resizer/khCAayCtjW96vnlTl3ygK-oIp6E=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ZG3YCPDIIFEYNLYUP5AMJJJEDE.jpg";"Francisca Mayorga";" Hace 14 horas ";"2023-07-08"
"   Escáner a los 180 días de Ángel Valencia como fiscal nacional";"/la-tercera-sabado/noticia/escaner-a-los-180-dias-de-angel-valencia-como-fiscal-nacional/32LGKM57JBE4TN5RYEJWOY35VU/";"LT Sábado ";"Aunque enfrentó un complejo aterrizaje en el edificio de calle Catedral 1437, el máximo persecutor asegura que las aguas se han calmado y que ha podido avanzar a paso firme en las modificaciones que, a su juicio, el Ministerio Público requiere.";"https://www.latercera.com/resizer/UiSiHzbCcYn-bVjGHniwmdaclUs=/375x250/smart/filters:focal(1583x712:1593x702)/cloudfront-us-east-1.images.arcpublishing.com/copesa/I4PKJHQCBFAR3PT2LBF7SU3UWA.jpg";"Catalina Batarce";" Hace 14 horas ";"2023-07-08"
"   Escáner a los 180 días de Ángel Valencia como fiscal nacional";"/la-tercera-sabado/noticia/escaner-a-los-180-dias-de-angel-valencia-como-fiscal-nacional/32LGKM57JBE4TN5RYEJWOY35VU/";"LT Sábado ";"Aunque enfrentó un complejo aterrizaje en el edificio de calle Catedral 1437, el máximo persecutor asegura que las aguas se han calmado y que ha podido avanzar a paso firme en las modificaciones que, a su juicio, el Ministerio Público requiere.";"https://www.latercera.com/resizer/UiSiHzbCcYn-bVjGHniwmdaclUs=/375x250/smart/filters:focal(1583x712:1593x702)/cloudfront-us-east-1.images.arcpublishing.com/copesa/I4PKJHQCBFAR3PT2LBF7SU3UWA.jpg";"Catalina Batarce";" Hace 14 horas ";"2023-07-08"
"   Aravena, Osorio y Barticciotto en lo más alto: la juventud se toma los precios más elevados del fútbol chileno";"/el-deportivo/noticia/aravena-osorio-y-barticciotto-en-lo-mas-alto-la-juventud-se-toma-los-precios-mas-elevados-del-futbol-chileno/BLKYNWRU5NFAPCM7NQRG7S2UIU/";"LT Sábado ";"El Observatorio de Fútbol CIES desarrolló un listado de los jugadores de 1.229 clubes de 74 ligas distintas. En el balompié criollo, el más cotizado es el atacante de Universidad Católica. Es seguido de cerca por el formado en la U.";"https://www.latercera.com/resizer/mVzW8dPTaqSHehGucrr1mYOdOtA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/PFZ2DJ3OOBCJPF3PMPABSTWJNE.jpg";"Lucas Mujica";" Hace 14 horas ";"2023-07-08"
"   Reseña de libros: de Julian Barnes a Elisa Zulueta";"/culto/2023/07/07/resena-de-libros-de-julian-barnes-a-elisa-zulueta/";"LT Sábado ";"La más reciente novela del narrador británico, Elizabeth Finch; el ensayo autobiográfico de la investigadora Ángeles Donoso Macaya, Lanallwe, y un encantador cuento ilustrado de la actriz y dramaturga de Gladys, en las lecturas de la semana.";"https://www.latercera.com/resizer/prsUTpxUe9fB4qKK-yZv-cjnamw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/4OYYJ6CTWBACBCV5Y7NIQ6GD4Q.jpeg";"Andrés Gómez";" Hace 14 horas ";"2023-07-08"
"   Paredes no olvida su último periodo como capitán en Colo Colo: “Me vino una angustia enorme, me empezaron a dar crisis de pánico”";"/el-deportivo/noticia/paredes-no-olvida-su-ultimo-periodo-como-capitan-en-colo-colo-me-vino-una-angustia-enorme-me-empezaron-a-dar-crisis-de-panico/XJFVCNVSLFGZJEU33UFZBK4QMA/";"Fútbol ";"El delantero reveló en una entrevista los duros momentos que vivió en sus últimos meses en el Cacique: ""Tuve una lesión, me infiltraron, y ahí me dio una taquicardia"", comentó.";"https://www.latercera.com/resizer/J59JCE6aN3gekKmqg7OO7vhpJmw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/C5U2PEY6T5ENFCTOMEMEIWKRSE.jpg";"Daniel Bustos";" Hace 14 horas ";"2023-07-08"
"  Columna de Rodrigo Guendelman: Santiago no es Montevideo";"/la-tercera-sabado/noticia/columna-de-rodrigo-guendelman-santiago-no-es-montevideo/PFPVOHPKN5AGNIE6EMS3XQED4M/";"Santiago Adicto ";NA;"https://www.latercera.com/resizer/4IsR4oj96pbl0gSBu4m3qNfW0Us=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/Z24JSMLZ2RGCJDIJB7WW6KHBCA.JPG";"Rodrigo Guendelman";" Hace 15 horas ";"2023-07-08"
"  Crítica gastronómica de Don Tinto: Japón, más allá del sushi";"/la-tercera-sabado/noticia/critica-gastronomica-de-don-tinto-japon-mas-alla-del-sushi/FIPSK3G2QZBF3D4ZMNVHI2G7RY/";"Don Tinto ";NA;"https://www.latercera.com/resizer/AFO2CY8dhGENBhtdb7UbkRrplSQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/N5WTP5YF6ZARJGPCWAWJ4ZHXCM.jpg";"Álvaro Peralta Sáinz";" Hace 15 horas ";"2023-07-08"
"  Columna de Stephanie Alenda: Francia, la fractura";"/la-tercera-sabado/noticia/columna-de-stephanie-alenda-francia-la-fractura/JWKFNSN6BJGJ5DDQPMY2BBXFRI/";"Nahel ";NA;"https://www.latercera.com/resizer/I1AQR920uG4-TszF8C1tX85H778=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/DRS4PI4RYBECTJB2SMPRWW2XRI.JPG";"Stéphanie  Alenda";" Hace 15 horas ";"2023-07-08"
"  Columna de Martina Weil: Escribiendo mi camino a Santiago 2023";"/la-tercera-sabado/noticia/columna-de-martina-weil-escribiendo-mi-camino-a-santiago-2023/JEHS4A7VJRE7BPAHW74KNBACTU/";"Martina Weil ";NA;"https://www.latercera.com/resizer/1U1i8IqCtk-OqJS6ytN5VUF_B5c=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YAO3226Z6BFGLFMFTUFLH7JPGM.jpg";"Martina Weil";" Hace 15 horas ";"2023-07-08"
"  Columna de Evelyn Hernández: Bafona, abusos, discriminación y mentiras";"/la-tercera-sabado/noticia/columna-de-evelyn-hernandez-bafona-abusos-discriminacion-y-mentiras/6TW6VMNTQRGAHFN3SJAFKQR3RU/";"Bafona ";NA;"https://www.latercera.com/resizer/EFTOHAHN3M8wZktN24ir_x46FSs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/JDHH72CQHZBK5ERKOETELG67SQ.jpeg";"Evelyn Hernández Flores";" Hace 15 horas ";"2023-07-08"
"  Columna de Roberto Ampuero: Dos son los ¡nunca más!";"/la-tercera-sabado/noticia/columna-de-roberto-ampuero-dos-son-los-nunca-mas/GBRIXNDUQVD7BLHPEGDVENELKM/";"Patricio Fernández ";NA;"https://www.latercera.com/resizer/xA7M4rR9GNhVO2F97_qVgss2brY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/F3JQTK54UBHKTBG6UJNAZZ74LE.jpg";"Roberto Ampuero";" Hace 15 horas ";"2023-07-08"
"  La ciudadanía tiene algo que decir";"/opinion/noticia/la-ciudadania-tiene-algo-que-decir/T3W2HPIAX5FSTPU524WRFEDWFI/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/TqsccF5c8w37VzBUXplTE3qpwW4=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/6WSIIM2EUBEVJGPOCJJWZSVWVY.jpg";"La Tercera";" Hace 15 horas ";"2023-07-08"
"  500 días de guerra";"/opinion/noticia/500-dias-de-guerra/X3AJB6JZH5EDRKGGETGK3TXYO4/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/iVjcEnVYCflTCoScxNxE9HVnowI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/MRWT2WBO535T2K3ZB5OKTV6N5I.jpg";"La Tercera";" Hace 15 horas ";"2023-07-08"
"  “SOS” para la infancia más vulnerada";"/opinion/noticia/sos-para-la-infancia-mas-vulnerada/SWEHVZSSV5EY3JKI7D5CLHBYFI/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/l3U-4YhcTm_jafMZ3RZXYa50bis=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/QNZL662VXBCH7EY2CTL7GATIRI.jpg";"La Tercera";" Hace 15 horas ";"2023-07-08"
"  Valparaíso de vuelta al mar";"/opinion/noticia/valparaiso-de-vuelta-al-mar/6PWVYXTCYJFU7LIFBYHJ257WXA/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/jbw9rayfSOiFWxiJ8oMS2V-lzMU=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/3PSTNIWRNBGGDC6A7D27K2OALE.jpg";"La Tercera";" Hace 15 horas ";"2023-07-08"
"  Política nacional migratoria";"/opinion/noticia/politica-nacional-migratoria/GKVZBMO4MVE4ZCXWO7NLGEOISI/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/ivY8QYHjffv6nBMIekySbY_ewqg=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/62DB3FKKB55NJDKMTX6JDJDSOE.jpg";"La Tercera";" Hace 15 horas ";"2023-07-08"
"   Un lesionado deja incendio que afectó a dos departamentos en edificio de Ñuñoa";"/nacional/noticia/un-lesionado-deja-incendio-que-afecto-a-dos-departamentos-en-edificio-de-nunoa/KCBJRWFM6RCXFLL5FTOH6R7JJQ/";"Nacional ";"Personal de Bomberos controló el siniestro que comenzó en el segundo piso del complejo habitacional, extendiéndose hasta el tercero. La persona afectada fue trasladada hasta un centro asistencial.";"https://www.latercera.com/resizer/2cUOAaxwoInWzIHWvebln1HOZbo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/H4LCA3FXPBHKRHUBII6SVEB5FY.jpg";"Rodrigo Gómez S.";" Hace 15 horas ";"2023-07-08"
"  Comisión asesora contra la desinformación";"/opinion/noticia/comision-asesora-contra-la-desinformacion/KWFFITRRFZGM5HIITLKFXMK6YQ/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/105Z-PiMD6K8udCXe3taTZg7G4M=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LCDOK73N7JGH5JLKQ4M4ILTV6U.jpg";"La Tercera";" Hace 15 horas ";"2023-07-08"
"  Incompatibilidad en la Macrozona Sur";"/opinion/noticia/incompatibilidad-en-la-macrozona-sur/IFYIU3W2YJFCRL4LTKJVWC2NGY/";"Correos de los Lectores ";NA;"https://www.latercera.com/resizer/RfewSD_6oMiEdXOGXOIpVA_L_CM=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YTXLX4455RFJNKD7DGFCJ5IFAY.webp";"La Tercera";" Hace 15 horas ";"2023-07-08"
"  Escándalo de las fundaciones: Es la hora de las instituciones";"/opinion/noticia/escandalo-de-las-fundaciones-es-la-hora-de-las-instituciones/W3YAN5V53NHLHMM45M6U7KRGPM/";"Editorial ";"Frente a una crisis de esta magnitud, es clave el rol que están llamadas a jugar las instituciones del Estado, cuya respuesta debe ser rápida y eficiente. Sorprende en ese sentido la impericia que ha mostrado La Moneda, amplificando sus efectos.";"https://www.latercera.com/resizer/mYtvVnWydpFJTCMSF0FxYJ3oHKg=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ZHVY4JWPXZHFFLS2GGHXVXRSTM.jpg";"La Tercera";" Hace 15 horas ";"2023-07-08"
"   Justicia condena a ex ejecutivos de Innovaciones Forestales por estafa, apropiación indebida y falsificación de instrumento privado";"/pulso/noticia/justicia-condena-a-ex-ejecutivos-de-innovaciones-forestales-por-estafa-apropiacion-indebida-y-falsificacion-de-instrumento-privado/A5XBNVZQAFCGBCTPHHR3BA5WPU/";"Justicia ";"El Juzgado de Garantía de San Pedro de La Paz dictaminó penas de entre cuatro y cinco años de prisión, con libertad vigilada, para los tres acusados por el fraude a Innovaciones Forestales y al fondo de inversión Equitas. La querella fue presentada por el directorio de Equitas Capital II, principal accionista de Innovaciones Forestales.";"https://www.latercera.com/resizer/ZURrcn1ARFPQYDaWk4y5I4EWHnM=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/GB5MNRERW5DFLOB6JQ24ZOSIO4.jpg";"Pulso de La Tercera";" Hace 15 horas ";"2023-07-08"
"   Avanzan discusiones por pacto fiscal y Marcel se reúne con representantes de Evópoli";"/pulso/noticia/avanzan-discusiones-por-pacto-fiscal-y-marcel-se-reune-con-representantes-de-evopoli/GC3YVGTB7VECTPUILLO6ZIZ3MY/";"Pacto fiscal ";"A la cita asistieron Gloria Hutt, Felipe Kast, Luciano Cruz-Coke, Francisco Undurraga e Ignacio Briones y presentaron el documento ""Ejes para la modernización del Estado, crecimiento económico y tributos"".";"https://www.latercera.com/resizer/t_pbALneZRFrzeVQJHYvY9BNkBY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/3PO4VOUNDRDJFME3CC7JOJJTCU.jpeg";"Pulso de La Tercera";" Hace 15 horas ";"2023-07-08"
"   Palestino inicia la segunda rueda superando a Audax Italiano";"/el-deportivo/noticia/audax-italiano-vs-palestino-viernes-1800-horas/3FOXBVOAXJHDXNNUXUS3KAATVU/";"Minuto a minuto ";"En el Bicentenario de La Florida, el elenco árabe le ganó claramente a los itálicos por 3-0, en una nueva versión del clásico de colonias.";"https://www.latercera.com/resizer/vgPzvtoCJRadljPvpOAls_uguXY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/4TKTEIVE5BCTTMOSVTSXRJ3O7E.jpg";"El Deportivo";" Hace 15 horas ";"2023-07-08"
"   Presidente turco Recep Tayyip Erdogan asegura que Ucrania “merece ser miembro de la OTAN”";"/mundo/noticia/presidente-turco-recep-tayyip-erdogan-asegura-que-ucrania-merece-ser-miembro-de-la-otan/TCD2U7XWVFFKBO4U4JC6ZIGW2Q/";"Mundo ";"“Desde la anexión de Crimea, contraria al derecho internacional, hasta el día de hoy, declaramos en todas las plataformas nuestro apoyo a la integridad territorial, la soberanía y la independencia de Ucrania"", explicó Erdogan en una rueda de prensa, tras una reunión mantenida en Estambul con el mandatario ucraniano, Volodimir Zelensky.";"https://www.latercera.com/resizer/WAork83Grd2W9j7b6JiBsbzw0HI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/RXVECQN4YD452ZKZWEWOCSVB2A.jpg";"Europa Press";" Hace 16 horas ";"2023-07-08"
